700 80000
48 337 54555
480 553 9323
32 220 87667
245 578 81276
369 589 54857
150 266 30066
547 581 47058
312 534 52654
444 495 85094
98 669 14623
465 466 42945
10 344 15591
61 202 26076
235 328 62250
423 647 1463
406 520 88172
441 487 9853
296 377 91120
70 212 91862
143 231 6977
8 64 17341
279 652 46643
598 603 88537
222 271 38304
126 641 41803
304 667 38989
413 439 20630
124 486 3856
91 328 1939
131 297 16011
169 216 5753
157 293 55664
412 469 42024
359 589 59336
465 613 2723
384 555 71100
88 444 19832
129 439 81860
17 411 72866
35 337 55630
82 235 82178
316 494 50102
3 80 34395
668 678 63588
75 96 95764
31 585 95823
119 150 42715
58 273 93275
381 674 42252
85 501 54012
103 147 57778
175 696 84353
394 423 35539
519 567 54757
293 550 42785
114 173 90644
296 529 61818
61 551 3857
188 605 64507
20 581 16423
394 637 39320
345 454 61124
165 374 86083
52 442 77446
349 549 49128
285 330 92188
302 472 47334
387 473 20709
501 573 1786
589 665 88457
246 482 26523
254 597 70780
396 558 36254
406 662 72024
529 625 86909
37 234 48336
111 138 8096
508 611 79718
11 397 70552
28 408 58990
330 573 84326
95 149 71882
208 653 26209
112 146 74512
159 569 48694
292 321 85080
265 319 46073
80 113 7042
368 551 40397
277 462 7989
669 677 72063
405 516 44865
324 541 18272
344 443 15732
272 567 77151
340 688 68391
186 519 26224
33 529 31536
114 369 44373
375 379 8817
240 698 9284
220 583 75576
13 182 66184
111 249 36181
79 377 75779
157 574 89528
92 592 50066
4 383 52485
32 36 51146
555 558 35951
671 692 72021
102 480 27648
317 686 28184
277 304 49548
33 544 5394
425 526 67658
45 244 32298
254 695 88335
440 566 58377
75 522 88097
63 170 59319
310 339 92434
468 546 5914
524 691 85245
35 610 11065
152 158 88915
103 588 38762
561 599 21628
353 624 94527
220 662 44078
262 693 84409
73 590 36605
263 462 95004
290 649 70931
51 351 12398
194 464 52504
480 669 84315
263 511 38935
419 691 27415
526 681 48315
452 602 93832
113 299 90346
282 554 98219
399 548 99059
87 128 83117
21 402 75742
93 516 4131
406 604 74451
299 442 27073
3 276 28470
574 606 15300
204 610 28812
182 584 830
448 541 7152
61 468 47451
628 668 95472
245 555 64691
683 692 91623
90 339 80113
624 661 10006
365 372 84975
69 248 16480
170 418 87181
524 561 82831
73 503 53788
141 279 38667
426 647 57184
224 554 49885
8 38 18162
342 530 32482
242 521 78737
252 305 76065
157 453 43634
69 332 6933
161 535 12406
28 298 52811
555 644 48675
558 624 68618
41 237 6848
141 599 67750
29 598 96177
595 694 76413
291 667 89110
262 421 10288
107 447 20223
228 345 16819
471 526 81052
54 431 4395
550 615 41715
4 440 30850
316 597 41223
414 549 35928
9 93 83224
2 548 16026
35 691 40000
259 347 39232
393 543 47228
445 674 54254
36 225 75582
210 478 58597
327 647 39372
167 672 2902
87 259 94020
227 678 17579
84 261 40709
59 513 34277
337 643 61738
446 653 43760
43 482 84570
330 404 44306
8 555 30864
114 390 56681
52 486 36975
205 658 12859
370 650 56814
63 565 83367
111 350 59288
178 476 83121
36 443 31451
234 518 97177
455 652 34362
152 376 53963
219 357 7279
176 329 11706
6 505 71065
104 603 85072
142 586 68954
181 286 86171
291 641 783
14 498 40288
583 617 79013
24 31 30996
433 503 39412
63 416 94918
156 647 64924
201 277 89573
346 411 15279
221 316 64615
499 552 54086
47 344 73074
34 562 44447
111 140 85222
92 513 84824
228 653 38839
243 301 6542
474 691 527
219 497 84300
180 252 29435
86 468 18745
483 659 23866
4 523 75413
487 629 30711
199 214 60786
72 99 56959
76 251 23769
278 488 18059
627 658 59745
116 206 12132
134 599 88019
317 415 2566
237 420 45402
285 295 29849
299 356 96868
58 346 60877
247 431 26268
250 363 38630
88 535 81852
261 404 49533
249 345 12493
175 638 20562
216 574 81694
139 408 67252
15 143 26633
488 567 20301
159 231 26110
174 560 39619
32 317 86960
24 392 71178
174 604 52712
51 320 7262
82 217 33815
120 699 42503
335 666 50631
303 452 19972
60 403 32527
195 243 83684
19 511 1401
98 404 28419
263 513 62519
273 366 88347
237 569 78111
180 374 3969
498 526 44039
68 668 4828
489 631 36084
119 411 75743
546 626 77602
41 618 37233
121 667 23494
91 198 78295
196 641 54476
113 406 38126
137 545 54194
462 675 79166
45 204 35258
319 400 45472
171 546 67914
447 623 93971
286 348 28967
4 353 1162
422 538 785
256 592 7882
479 560 50179
142 424 65705
369 573 87756
336 597 20300
559 621 15415
396 603 27506
255 621 55349
255 677 98479
458 663 13639
78 277 9791
63 191 68568
496 541 48586
258 403 61049
504 560 98714
146 210 91937
172 555 53031
284 642 90994
44 79 58354
168 351 45784
339 349 62204
435 456 77612
209 571 67828
107 630 47249
297 404 97533
140 436 38752
459 463 52592
127 360 3573
71 297 4693
28 206 95638
446 497 82825
200 449 78878
630 658 95273
364 372 5923
295 679 73975
397 574 86757
490 653 58137
375 497 96321
88 598 32275
425 605 78151
277 685 83677
77 643 88551
553 604 71262
591 641 82831
67 139 39571
257 291 38670
169 681 81627
195 559 78615
220 623 15389
98 601 28522
179 689 2600
124 170 18002
364 682 59638
393 430 14657
120 201 60702
11 587 85801
90 267 64047
399 524 73707
116 618 55579
265 554 90991
351 598 46920
286 626 47567
219 649 46616
264 540 36149
217 353 98352
258 546 50400
62 656 10368
25 418 98532
591 683 25293
518 593 15266
26 303 42341
374 556 49727
633 637 39999
60 515 43277
132 237 59161
329 358 50718
402 481 33780
69 495 82627
220 327 16785
416 437 49944
413 545 15475
19 111 67343
97 321 51325
452 565 30164
189 205 72441
103 586 44468
233 516 84892
431 673 63538
64 449 39234
83 661 51696
37 561 90858
47 640 98850
214 517 81480
72 429 54008
265 307 79393
389 511 80070
273 482 73973
1 136 87227
77 189 26911
128 572 5432
201 215 93935
448 490 79078
70 173 16312
308 347 30318
410 455 18049
621 690 63399
76 530 92177
68 541 73795
100 421 74059
56 693 62810
226 503 46774
127 204 6884
3 531 42132
108 536 29732
515 667 59987
352 689 305
93 572 35523
336 669 41824
416 665 22849
473 537 47221
551 627 95559
1 338 11124
173 426 94125
117 436 82199
79 213 73033
133 415 63292
583 686 23944
40 493 27063
218 471 96828
508 617 92388
254 547 7302
135 587 39232
121 269 95167
87 360 68860
52 464 32230
526 634 74940
449 566 18763
427 694 37130
77 96 73149
464 585 60770
165 514 98673
172 546 95965
97 577 72156
615 665 98475
277 528 45972
194 254 83237
119 491 695
87 348 11863
334 646 87592
550 657 84250
644 646 87665
205 380 29854
312 633 87907
359 505 46634
187 271 99276
51 305 75573
62 137 44547
291 487 3312
355 510 25213
195 298 2731
85 387 67978
384 688 39811
615 661 27336
24 171 32558
212 466 36075
657 665 73281
22 617 82053
203 528 63798
277 486 17283
29 513 79161
172 412 32730
321 575 81996
185 547 9190
110 212 39435
75 574 75821
173 678 71433
344 493 20208
4 443 11318
289 541 73426
416 590 19630
142 549 79283
336 578 56659
516 520 90271
85 682 8775
387 428 68394
323 576 20162
578 611 87620
416 469 76772
158 474 56803
233 573 6576
363 527 97270
18 209 2616
286 534 62733
180 424 5589
62 515 49992
483 571 35681
72 567 91734
5 610 4586
446 631 44185
249 288 99184
146 482 38608
160 660 29013
367 477 46031
546 652 61880
175 550 11950
292 437 49793
50 422 47806
109 298 31445
9 406 63729
365 690 8968
375 510 91428
51 365 19159
118 597 68390
114 623 67559
221 538 96554
80 603 18606
158 597 57181
593 663 31138
38 686 63292
381 401 62573
107 255 98719
177 337 91051
47 549 61771
175 278 1020
174 496 16400
306 606 25876
315 343 17057
43 337 20459
225 361 13518
312 569 4355
531 640 25552
357 577 89924
489 531 49609
155 392 6917
315 328 24073
581 644 23715
117 347 12413
4 612 26050
339 381 53379
105 232 78867
75 458 78833
190 413 98231
245 551 61144
235 502 27196
135 375 33983
356 518 18914
541 563 57429
79 385 82063
586 679 48025
461 523 9688
248 296 61097
359 668 81688
21 424 12998
120 307 79259
98 476 16952
25 214 21979
88 566 39902
77 539 95367
224 414 67342
236 237 24646
18 442 42007
166 495 29015
270 620 66440
133 610 90703
576 668 31832
420 507 85161
223 438 93654
249 598 19321
12 626 26678
12 475 19317
439 612 98818
35 619 20025
311 505 15362
145 147 90170
194 545 68490
44 272 55367
146 689 58512
154 639 33365
91 165 81820
17 255 20157
92 455 58556
75 176 87748
23 452 36531
598 631 66773
355 572 48697
133 500 17458
12 438 9306
55 607 78679
513 674 48802
326 529 22870
365 583 38428
101 387 74176
487 538 48630
5 536 72142
81 123 37237
190 366 72337
74 202 95874
255 664 21424
46 537 60345
391 684 8155
375 547 41223
14 52 86557
58 463 19525
178 642 34242
581 640 98329
184 317 52205
95 382 8516
306 485 42522
517 680 54000
332 488 37555
426 497 88864
151 560 89783
73 567 29366
508 587 13671
59 301 67066
351 395 88300
228 374 2303
113 523 26169
382 514 80187
409 646 48251
348 494 35657
573 616 56799
53 632 97094
216 555 80084
48 462 92537
5 118 82892
123 539 9258
355 492 59496
244 341 1892
478 591 12627
134 351 29903
192 211 87985
609 642 27618
226 566 91106
631 673 56221
533 601 54556
253 397 15184
65 497 24083
37 695 2327
46 469 8004
202 425 58756
72 393 93211
531 662 85824
32 395 63693
329 418 3154
17 673 25378
214 675 24983
363 672 66498
350 561 72294
35 39 92813
128 305 7449
274 638 65124
175 652 21542
392 540 52527
174 355 3032
290 537 84257
178 208 38474
124 212 77533
516 672 21313
340 607 61323
62 68 81802
348 610 72436
440 499 21373
567 617 58070
7 690 10532
281 557 24314
154 408 83678
458 479 34531
462 684 94535
512 630 57624
377 406 73179
475 620 3420
168 668 19713
375 410 62545
252 289 85249
96 680 84393
207 670 92209
228 343 59654
2 202 14012
128 341 62503
261 473 91278
524 580 85920
440 477 32190
6 31 78775
162 460 35579
70 539 97910
630 668 75403
591 657 14190
451 551 45085
472 578 96696
192 256 17989
84 604 78283
180 607 64068
189 494 8692
203 593 92037
47 364 38292
202 433 32191
236 245 79094
88 286 74513
170 431 90590
129 520 30786
335 437 97049
442 689 87388
302 605 3888
332 471 33840
335 476 7115
235 495 37084
83 87 19667
101 173 12057
22 206 53207
68 313 92370
400 552 46392
1 679 30069
108 219 68937
343 539 58240
375 443 72714
163 368 33695
165 615 68276
44 596 83855
185 467 88807
81 358 33220
186 386 56290
215 687 1931
541 594 46132
554 700 42203
243 529 49512
9 99 85163
40 147 36316
285 495 92509
29 93 64372
18 22 19275
132 681 58286
540 666 20485
68 393 26265
17 207 83595
476 567 62169
153 487 15861
154 435 70474
29 373 80419
280 693 44354
235 296 25096
351 625 81903
127 642 8649
39 645 26662
134 519 26497
34 272 50740
103 565 49533
416 546 87196
3 478 96476
76 85 84252
73 266 91617
29 206 61702
330 513 85970
496 687 17011
143 437 39944
259 460 89288
323 636 95403
172 477 42151
116 201 22921
134 352 97182
273 402 67329
20 409 93693
247 477 37285
389 673 60996
60 555 7989
331 677 78186
432 464 99798
228 488 838
321 569 75226
498 619 34371
591 675 53446
348 650 43096
597 661 99913
21 348 59102
421 685 37610
86 274 3735
222 601 69562
323 342 49968
141 670 58503
338 392 59849
427 461 43861
180 310 20864
267 570 35632
187 619 44699
591 595 73440
48 161 70923
179 474 25954
83 352 48097
195 284 63120
38 231 68317
406 471 15462
33 307 41020
385 396 66519
102 665 63924
113 301 62017
125 292 45125
75 197 49536
101 309 55159
413 566 76988
149 533 54155
38 571 95309
185 411 63856
265 569 58821
258 518 58668
113 344 45789
388 517 46901
28 622 12069
16 621 81274
189 553 13569
220 379 72569
687 700 32823
517 612 59568
65 87 14909
173 178 8366
430 629 26256
391 534 68590
261 682 95795
232 276 78092
250 551 64588
398 686 51819
61 384 11304
137 688 5218
52 691 80915
192 376 26171
320 621 21718
240 409 47506
75 292 2469
157 354 79538
237 607 93466
166 428 98719
434 485 64534
266 383 1
16 416 30059
96 343 75108
154 413 3471
222 587 14171
228 296 35882
544 617 53226
279 406 35426
86 294 35576
117 249 14325
193 508 63578
55 570 42377
93 208 70312
282 466 36729
246 631 1102
20 477 82528
74 575 46330
439 504 7213
432 524 14332
42 518 20437
326 574 21942
107 633 16392
209 332 52852
250 358 56559
181 220 17799
136 374 1606
189 388 71414
608 666 44107
261 592 39029
178 662 73963
119 436 18491
46 327 33085
68 250 70164
197 297 69887
460 529 25675
122 694 14992
305 619 5541
148 424 83582
453 478 79074
213 431 48699
133 422 48309
384 609 31415
38 244 63718
136 431 52425
333 688 22859
128 225 87265
45 540 48997
291 580 56225
449 653 36721
175 490 9420
185 221 82977
134 141 37672
281 598 17674
292 350 25220
113 197 70851
403 668 73149
182 621 70892
19 594 54650
61 153 18215
186 493 71284
50 190 57492
329 646 33861
142 367 31409
116 548 13590
266 298 88411
212 672 92038
217 325 62207
200 571 30280
488 681 8217
118 281 85462
246 284 6392
132 654 80932
477 611 78980
532 688 72143
34 357 55456
520 627 96566
151 617 97679
26 593 16351
456 482 20945
65 556 98227
190 286 29416
365 414 59594
332 465 49732
286 482 79243
105 412 5327
413 556 36066
128 378 8105
388 652 59723
297 609 65955
7 163 89479
13 209 38069
434 668 9246
331 386 80731
64 80 26555
98 214 35133
168 649 24880
111 176 84740
508 673 9767
78 156 82381
238 372 65264
379 687 8506
605 688 76542
472 533 87252
470 490 24721
16 185 13404
183 184 6680
171 537 46676
159 258 2826
360 556 91137
455 509 2828
76 378 72590
494 540 36099
23 456 11676
416 492 42189
312 335 65967
193 646 22618
33 141 33549
198 305 27959
134 430 98235
265 308 31020
337 680 66180
512 603 26937
377 538 33462
277 337 12392
282 509 35078
103 538 37177
30 236 2069
425 655 11978
357 416 44940
28 91 94935
376 581 91712
203 512 75509
123 652 38683
117 377 81875
592 607 45396
17 469 32171
1 407 71765
626 687 47482
321 350 7683
94 129 96496
2 227 35864
190 643 82086
307 458 82825
55 382 10199
209 646 2509
40 557 16426
313 512 55611
358 406 87673
71 680 39609
141 591 12909
533 641 86657
87 303 23298
136 699 8466
239 576 34316
223 257 5492
583 660 63276
161 347 35831
471 671 79728
400 641 36732
588 638 91033
79 530 67216
376 470 98143
558 598 66729
26 325 79312
202 608 27432
284 363 77058
333 610 60272
373 481 40437
92 302 14426
372 655 97116
48 223 99263
595 635 12680
160 289 74555
36 185 42322
52 649 95352
316 650 99169
116 554 88670
391 573 65218
298 578 24103
115 452 74898
153 562 20428
53 468 87790
512 571 7633
81 318 82663
171 228 29704
403 410 95303
140 178 18400
234 500 5792
251 368 96624
118 255 33879
203 423 59890
116 255 61513
278 423 60634
396 642 18251
222 567 31734
44 491 7524
291 624 61453
147 583 66108
253 381 31712
172 454 2851
511 514 48267
29 61 91949
94 349 18122
13 115 88867
149 615 84279
148 172 90266
606 690 89240
202 293 18687
369 382 6605
353 615 22259
61 451 27958
249 361 3358
409 543 57735
87 175 51457
279 692 39043
316 480 69827
51 495 81243
371 551 87229
243 527 95409
116 607 67459
300 395 14334
326 485 28323
204 639 11130
176 254 76116
433 615 23294
44 384 22822
391 589 34278
492 633 70844
415 600 94233
36 387 38124
25 304 89383
293 476 67579
126 198 36185
215 646 15570
312 367 10284
35 154 57094
255 527 41338
507 602 56413
29 251 20268
21 365 79265
470 624 83298
21 641 71764
92 252 27723
9 325 6832
142 399 43625
125 556 83196
72 153 62803
107 601 48996
319 596 64558
99 240 64020
527 692 36548
153 619 43005
445 634 21379
90 587 92538
57 609 26297
213 252 24952
181 543 9611
411 622 33048
155 611 13910
166 617 88350
255 498 88579
55 311 89066
65 153 2763
126 493 45520
422 518 84064
108 255 52957
222 377 40037
29 292 54471
301 480 6675
84 92 78401
309 559 8292
320 629 41538
44 621 87836
287 465 97185
590 683 37786
303 601 95747
229 699 2811
23 630 6942
373 529 81234
429 654 21099
75 200 11806
302 375 41412
427 501 2017
195 203 7529
146 424 61341
201 320 78301
353 430 71382
258 503 99013
514 603 78097
478 661 58322
17 344 2445
207 212 16481
124 439 34955
67 185 99928
239 315 96328
89 493 64557
160 566 10520
273 622 99007
572 631 69423
133 569 16612
67 559 68481
109 694 60722
207 569 63534
17 84 59829
115 576 80757
193 255 23869
19 506 40205
163 304 65539
374 598 34568
522 593 10167
608 631 62703
38 411 28412
257 368 2627
113 463 20858
157 553 32858
506 608 32630
95 288 91928
93 454 19064
569 618 74238
503 542 6359
367 537 30126
525 593 31189
208 330 96503
69 243 70066
20 161 5201
230 651 66870
191 236 92708
72 79 32704
172 620 64369
282 286 81689
161 490 37502
67 112 97789
354 415 92139
447 501 29502
302 676 75180
650 670 73295
201 429 14730
361 372 46132
23 625 69721
211 418 23151
59 564 21927
132 505 61697
364 585 3178
66 251 8
59 630 59704
325 576 85001
456 462 71982
348 408 6713
489 593 20839
386 663 67491
517 596 73041
12 673 4510
390 492 71722
232 450 96909
127 168 34831
229 291 48908
195 466 6725
39 296 54798
182 657 55341
1 96 59801
366 381 76320
47 392 73971
99 410 5362
204 504 11203
45 125 13927
220 658 37279
476 635 17218
224 344 81980
91 634 15123
377 434 26905
156 613 33001
200 528 98791
23 127 71578
471 553 59405
135 647 4068
142 286 93753
314 411 67654
56 655 56149
605 699 6897
147 240 87995
96 675 93564
7 361 38766
58 314 44893
141 600 69394
145 458 14473
59 431 87288
17 24 75842
586 681 91043
285 490 15900
29 227 80691
10 153 1044
290 338 81751
279 586 56987
95 337 41415
317 650 63765
125 614 62636
47 398 88199
433 680 4111
404 442 42652
133 685 87619
66 381 43481
133 582 34096
108 273 3195
187 480 46751
177 193 35910
410 609 12892
172 265 11310
401 410 3043
5 327 95809
403 644 11200
54 468 499
277 397 79943
121 441 80180
68 307 13787
220 461 32350
105 552 80557
117 410 94259
184 517 11899
295 674 98032
284 349 72368
5 175 95862
134 664 12351
367 409 66832
162 675 65588
169 504 40919
298 511 40967
423 566 80994
262 266 35743
186 263 17007
136 485 92544
470 475 19961
87 91 83081
278 675 47787
168 564 2740
85 221 43445
173 346 60426
486 487 65558
358 382 3360
214 696 40004
145 455 95603
381 525 58418
157 658 79154
314 427 87451
240 375 79952
20 439 91848
350 530 6252
365 456 46391
27 42 85090
151 190 57533
80 464 32897
448 636 23195
32 400 40856
290 301 62940
185 562 72130
68 357 85370
93 581 43564
71 119 73506
74 310 21924
499 685 94696
224 599 70644
450 574 82858
174 246 89361
205 642 9417
73 77 53654
109 312 44328
405 419 38778
325 544 93438
285 476 88559
374 452 97655
214 276 39031
44 683 48176
7 116 18156
